,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
1407,New York Community,7.4270000000000005,1.89,-0.039,48.516000000000005,1408,Financials,Thrifts & Mortgage Finance,North America,United States,New York,New York,Joseph Ficalora,http://www.forbes.com/companies/new-york-community/,-0.000803858520900322,-0.0206349206349206,"New York Community Bancorp, Inc. (NYCB) is a bank headquartered in Westbury, New York, with 225 branches in New York, New Jersey, Ohio, Florida, and Arizona. NYCB is on the list of largest banks in the United States.
Almost all of the loans originated by the bank are either multi-family or commercial loans, many of which are in New York City and are subject laws regarding rent control in New York.
In late December 2020, the bank announced a change in executive leadership. Longtime President, CEO and board member Joseph Ficalora announced he would retire from all three posts in two days time. Thomas Cangemi, 52, the company's CFO since 2005, will become president and CEO.

"
1408,DCC,7.757000000000001,15.687000000000001,0.2088,7.297000000000001,1409,Industrials,Conglomerates,Europe,Ireland,Ireland,,Tommy Breen,http://www.forbes.com/companies/dcc/,0.028614499109223,0.0133103843947217,"DCC plc is an Irish international sales, marketing and support services group. DCC is organised and managed in four separate divisions (DCC LPG, DCC Retail & Oil, DCC Technology and DCC Healthcare), each focused on specific market sectors. Its shares are listed on the London Stock Exchange and it is a constituent of the FTSE 100 Index.

"
1409,Weichai Power,5.227,11.702,0.2218,17.69,1410,Industrials,Heavy Equipment,Asia,China,China,,Xu Tan,http://www.forbes.com/companies/weichai-power/,0.0125381571509327,0.0189540249529995,"Weichai Power Co., Ltd is a Chinese state-owned listed company in Weifang, Shandong province, specialised in the research and development, manufacturing and sale of diesel engines. Its products are used in vehicles, marine vessels and power generators. The company is majority owned by state-owned Weichai Group.
Weichai's H share was listed on the Hong Kong Stock Exchange in 2004 and its A-share was listed on the Shanghai Stock Exchange in 2006."
1410,Phoenix Group Holdings,2.8930000000000002,1.065,0.3254,89.259,1411,Financials,Life & Health Insurance,Europe,United Kingdom,United Kingdom,,Clive Bannister,http://www.forbes.com/companies/phoenix-group-holdings/,0.00364557075476983,0.305539906103286,"The Phoenix Group (formerly Pearl Group, LSE: PHNX) is one of the largest providers of insurance services in the United Kingdom. It is listed on the London Stock Exchange and is a constituent of the FTSE 100 Index.

"
1411,Transurban Group,17.928,1.465,0.063,15.975999999999999,1411,Industrials,Other Transportation,Australia,Australia,Australia,,Louis Charlton,http://www.forbes.com/companies/transurban-group/,0.00394341512268403,0.0430034129692833,"Transurban is a road operator company that manages and develops urban toll road networks in Australia, Canada and the United States. It was founded in 1999 and is listed on the Australian Securities Exchange (ASX).
In Australia, Transurban is the full owner of CityLink in Melbourne, which connects three of the city's major freeways; and has stakes in six tolled motorways in Sydney, and, in six of the six Linkt network tolled motorways in Brisbane. In the United States, Transurban has ownership interests in the 495 Express Lanes on a section of the Capital Beltway around Washington, DC. It also has an interest in the connecting 95 Express Lanes project on Interstate 95. In Canada, Transurban holds an interest in the A25 Motorway.
Transurban was included on the Dow Jones Sustainability Index (DJSI) World List from 2006 to 2010 and on the DJSI Asia Pacific List from 2011 to 2015."
1412,Whitbread,10.232000000000001,4.276,0.5857,6.335,1413,Consumer Discretionary,Restaurants,Europe,United Kingdom,United Kingdom,,Alison Brittain,http://www.forbes.com/companies/whitbread/,0.0924546172059984,0.13697380729653902,"Whitbread PLC is a multinational British hotel and restaurant company headquartered in Houghton Regis, England.
The business was founded as a brewery in 1742, and had become the largest brewery in the world by the 1780s.
Its largest division is currently Premier Inn, which is the largest hotel brand in the UK with over 785 hotels and 72,000 rooms. Until January 2019 it owned Costa Coffee but sold it to The Coca-Cola Company. Whitbread's brands include the restaurant chains Beefeater, Brewers Fayre and Table Table.Whitbread is listed on the London Stock Exchange and is a constituent of the FTSE 100 Index."
1413,UBI Banca,3.846,4.673,0.1296,127.315,1414,Financials,Regional Banks,Europe,Italy,Italy,,Victor Massiah,http://www.forbes.com/companies/ubi-banca/,0.0010179476102580198,0.0277337898566232,"Unione di Banche Italiane S.p.A., commonly known for its trading name UBI Banca, is an Italian banking group, the fifth largest in Italy by number of branches. It was formed on 1 April 2007 from the merger of the Banche Popolari Unite (trading as BPU Banca) and Banca Lombarda e Piemontese banking groups.
UBI Banca shares were listed on the Borsa Italiana and included in the FTSE MIB index (the blue chip index) until it was taken over by its larger Italian rival Intesa Sanpaolo in September 2020.

"
1414,Shanghai Commercial & Savings Bank,3.5410000000000004,1.358,0.3747,49.468,1415,Financials,Regional Banks,Asia,Taiwan,Taiwan,,Hung Yung,http://www.forbes.com/companies/shanghai-commercial-savings-bank/,0.0075745936767203,0.27592047128129604,"The Shanghai Commercial and Savings Bank (simplified Chinese: 上海商业储蓄银行; traditional Chinese: 上海商業儲蓄銀行; pinyin: Shànghǎi Shāngyè Chúxù Yínháng) is a bank of the Republic of China, currently based in Taipei, Taiwan. 
In 1915, it was founded by Chen Guangfu (K. P. Chen) in Shanghai, mainland China. Chen became the first president, and The-Chin Chuang was elected first chairman."
1415,Brait,5.808,3.403,3.3286,6.186,1416,,,,Malta,Malta,,Phillip Moleketi,http://www.forbes.com/companies/brait/,0.538086000646621,0.9781369379958861,"New Look is a British global fashion retailer with a chain of high street shops. It was founded in 1969. The chain sells womenswear, menswear, and clothing for teens."
1416,Frontier Communications,6.599,5.5760000000000005,-0.19899999999999998,27.084,1417,Telecommunication Services,Telecommunications services,North America,United States,Connecticut,Connecticut,Daniel Mccarthy,http://www.forbes.com/companies/frontier-communications/,-0.0073475114458721,-0.0356886657101865,"Frontier Communications Corporation (known as Citizens Utilities Company until May 2000 and Citizens Communications Company until July 31, 2008) is an American telecommunications company. The company previously served primarily rural areas and smaller communities, but now also serves several large metropolitan markets.
In addition to local and long-distance telephone service, Frontier offers broadband Internet, digital television service, and computer technical support to residential and business customers in 29 states in the United States. Frontier is the eighth largest provider of broadband internet in the United States with 3,735,000 subscribers. It is also the 11th largest pay television provider in the United States with 838,000 subscribers.  The company filed for bankruptcy in April 2020."
1417,Fastenal,13.182,3.903,0.515,2.6430000000000002,1418,Consumer Discretionary,Home Improvement Retail,North America,United States,Minnesota,Minnesota,Daniel Florness,http://www.forbes.com/companies/fastenal/,0.19485433219826,0.131949782218806,"Fastenal Company is an American company based in Winona, Minnesota. Distributing goods used by other businesses, it has over 2,200 branches throughout the US, Canada, Mexico, Puerto Rico and Europe along with 13 distribution centers.  Fastenal resells industrial, safety, and construction supplies and offers services including inventory management, manufacturing, and tool repair. Fastenal refers to itself as an industrial supply company, and Reuters calls it an industrial distributor. Fastenal is also a big sponsor of NASCAR since 2006."
1418,Intu Properties,5.63,0.917,0.792,14.956,1418,Financials,Real Estate,Europe,United Kingdom,United Kingdom,,David Fischel,http://www.forbes.com/companies/capital-shopping/,0.0529553356512437,0.8636859323882221,"Intu Properties plc was a British real estate investment trust (REIT), largely focused on shopping centre management and development. Originally named Liberty International plc, it changed its name in May 2010 to Capital Shopping Centres Group plc after demerging its Capital & Counties Properties business unit to form an independent business. The company adopted its current name on 18 February 2013, and this was followed by the rebrand of most of its shopping centres under the Intu name from May 2013.
The company's shares were listed on the London and Johannesburg stock exchanges until it entered administration in June 2020. The company owned or part-owned 17 shopping centres in the UK and one in Spain prior to entering administration."
1419,Sociedades Bolivar,1.506,4.246,0.4252,31.038,1420,Consumer Discretionary,Business & Personal Services,South America,Colombia,Colombia,,Miguel Kotal,http://www.forbes.com/companies/sociedades-bolivar/,0.0136993362974418,0.100141309467734,"Davivienda is a Colombian bank founded in 1972 that renders services to individuals, companies, and the rural sector. Currently, it is part of Grupo Bolivar is the third-largest bank in Colombia by assets and profits.

"
1420,Avis Budget Group,2.386,8.502,0.313,17.687,1421,Financials,Rental & Leasing,North America,United States,New Jersey,New Jersey,Larry De,http://www.forbes.com/companies/avis-budget-group/,0.0176966133318256,0.0368148670900964,"Avis Budget Group, Inc. is the American parent company of Avis Car Rental, Budget Car Rental, Budget Truck Rental, and Zipcar, consisting of its global brands.  Its local brands include: Payless Car Rental, Apex Car Rentals, Maggiore Group, and France Cars. Its network brands include: AmicoBlue, MoriniRent, TurisCar, TurisPrime, and ACL Hire. The company is a Delaware Corporation headquartered in Parsippany, New Jersey, United States.

"
1421,OTP Bank,7.138,4.346,0.2275,36.847,1421,Financials,Regional Banks,Europe,Hungary,Hungary,,Sándor PhD,http://www.forbes.com/companies/otp-bank/,0.00617417971612343,0.0523469857340083,"OTP Bank Group is one of the largest independent financial service providers in Central and Eastern Europe with full range of banking services for private individuals and corporate clients. OTP Group comprise large subsidiaries, granting services in the field of insurance, real estate, factoring, leasing and asset management, investment and pension funds. The bank is serving clients in 10 countries, namely Hungary, Bulgaria, Serbia, Romania, Croatia, Ukraine, Montenegro, Albania and Russia. In 2019, OTP Bank entered into an agreement to purchase MobiasBanca of Moldova. The agreement was finalized on 25 July, 2019.Nowadays OTP Groups' more than 36,000 employees are serving 13 million clients in over 1,500 branches and through electronic channels on all the markets of the bank. OTP is still the largest commercial bank in Hungary with over 25% market share.OTP Group started its activity in 1949 when OTP Bank was founded as a state savings and commercial bank. OTP stands for Országos Takarék Pénztár (National Savings Bank) which indicates the original purpose of establishment of the bank. The bank went public in 1995, and the share of the state in the bank capital decreased to one preferential gold share, which also eliminated shortly thereafter. Currently most of the banks' shares are owned by private and institutional investors, which ensures stable ownership structure of the company. OTP has a high free float shareholder structure, with a free float ratio of 68.61%. The rest are held by the Forbes billionaire Megdet Rahimkulov at 8.88%, Hungarian MOL Group at 8.57%, French Groupama at 8.3% and American Lazard at 5.64%.

"
1422,LARGAN Precision,9.3,1.7590000000000001,0.7607,2.557,1423,,,Asia,Taiwan,Taiwan,,En Lin,http://www.forbes.com/companies/largan-precision/,0.29749706687524397,0.43246162592382,"Largan Precision Company Limited or Largan Precision (Chinese: 大立光電股份有限公司) is a major supplier of camera lens modules for smartphones, tablet computers, and digital cameras, among other devices.

"
1423,Saudi Arabian Mining,10.26,2.7960000000000003,0.1368,26.105,1424,Materials,Diversified Metals & Mining,Asia,Saudi Arabia,Saudi Arabia,,Khalid Saleh,http://www.forbes.com/companies/saudi-arabian-mining/,0.00524037540701015,0.0489270386266094,"Saudi Arabia is a sovereign Arab state in Western Asia constituting the bulk of the Arabian Peninsula. The country's command economy is petroleum-based but slowly diversifying; in 2017 58% of budget revenues and 85% of export earnings came from the oil industry. The country plans to reduce oil-based revenues to 42% by 2023. A considerable proportion of Saudi companies are owned by families, including the royal family.
Public companies are listed on the Tadawul. For further information on the types of business entities in this country and their abbreviations, see ""Business entities in Saudi Arabia""."
1424,Bank Muscat,2.594,1.3459999999999999,0.4569,33.423,1425,Financials,Regional Banks,Asia,Oman,Oman,,Abdulrazak Issa,http://www.forbes.com/companies/bank-muscat/,0.0136702270891302,0.33945022288261495,"Bank Muscat is a financial services provider in the Sultanate of Oman providing corporate banking, retail banking, investment banking, treasury, private banking and asset management. The bank, with assets worth  US$31.9 billion in 2018, has the largest network in Oman exceeding 150 branches.

"
1425,AECOM Technology,4.746,18.077,-0.0362,13.529000000000002,1426,Industrials,Construction Services,North America,United States,California,California,Michael Burke,http://www.forbes.com/companies/aecom-technology/,-0.00267573360928376,-0.00200254467002268,"AECOM ( ay-ee-KOM) (formerly AECOM Technology Corporation) is an American multinational engineering firm.
AECOM has approximately 87,000 employees, and is number 157 on the 2019 Fortune 500 list.The company's official name from 1990 to 2015 was AECOM Technology Corporation, and is now AECOM. The company is listed on the New York Stock Exchange (NYSE) under the ticker symbol ACM and on the Frankfurt Stock Exchange under the ticker symbol E6Z.

"
1426,DSME,1.2570000000000001,13.265,-2.8229,16.252,1426,Industrials,Heavy Equipment,Asia,South Korea,South Korea,,Sung-Leep Jung,http://www.forbes.com/companies/dsme/,-0.173695545163672,-0.21280814172634802,"Daewoo Shipbuilding & Marine Engineering Co., Ltd (DSME) (Korean: 대우조선해양, 大宇造船海洋) is  one of the ""Big Three"" shipbuilders of South Korea (including Hyundai and Samsung).

"
1427,Verisk Analytics,13.139000000000001,2.068,0.5076,5.6160000000000005,1426,Consumer Discretionary,Business & Personal Services,North America,United States,New Jersey,New Jersey,Scott Stephenson,http://www.forbes.com/companies/verisk-analytics/,0.0903846153846154,0.245454545454545,"Verisk Analytics, Inc. is an American data analytics and risk assessment firm based in Jersey City, New Jersey, with customers in insurance, natural resources, financial services, government, and risk management sectors. The company uses proprietary data sets and industry expertise to provide predictive analytics and decision support consultations in areas including fraud prevention, actuarial science, insurance coverage, fire protection, catastrophe and weather risk, and data management.
The company was privately held until its October 6, 2009 initial public offering, which raised $1.9 billion for several of the large insurance companies that were its primary shareholders, making it the largest IPO in the United States for the year 2009. The firm did not raise any funds for itself in the IPO, which was designed to provide an opportunity for the firm's casualty and property insurer owners to sell some or all of their holdings and to provide a market price for those retaining their shares. The 2009 IPO was priced at $22 per share for 85.25 million shares owned by its shareholders, including American International Group, The Hartford and Travelers, making it the largest since the 2008 IPO for Visa Inc. In an action described by investment research company Morningstar as a ""vote of confidence"" in Verisk, Berkshire Hathaway was the only company among the firm's largest shareholders that did not sell any of its stock in the October 2009 IPO."
1428,Hasbro,10.921,4.572,0.4739,4.365,1429,Consumer Staples,Household/Personal Care,North America,United States,Rhode Island,Rhode Island,Brian Goldner,http://www.forbes.com/companies/hasbro/,0.10856815578465101,0.10365266841644802,"Hasbro, Inc. (; a syllabic abbreviation of its original name, Hassenfeld Brothers) is an American multinational conglomerate with toy, board game, and media assets, headquartered in Pawtucket, Rhode Island. Hasbro owns the trademarks and products of Kenner, Parker Brothers, and Milton Bradley, among others. Hasbro is incorporated in Rhode Island, and as of August 2020 over 80% of its shares were held by large financial institutions.Among its products are Transformers, G.I. Joe, Power Rangers, Rom, Micronauts, M.A.S.K., Monopoly, Furby, Nerf, Twister, and My Little Pony. The Hasbro brand also spawned TV shows to promote its products, such as Family Game Night  on the Discovery Family network, a joint venture with Discovery, Inc.. As of 2019, it is also the parent company of mass media and entertainment company Entertainment One."
1429,Grupo Carso,10.515,5.556,0.3902,5.44,1430,Industrials,Conglomerates,North America,Mexico,Mexico,,José Zubizarreta,http://www.forbes.com/companies/grupo-carso/,0.0717279411764706,0.0702303815694744,"Grupo Carso or Grupo Sanborns  SAB is a Mexican global conglomerate company owned by Carlos Slim. It was formed in 1990 after the merger of Corporación Industrial Carso and Grupo Inbursa. The name Carso stands for Carlos Slim and Soumaya Domit de Slim, his late wife.
In May 2014, the conglomerate had a stock market capitalisation of over $12 billion US dollars.In 1996 Carso Global Telecom (which includes Telmex, Telcel and América Móvil) separated itself from Grupo Carso."
1430,Hong Leong Financial,4.468,2.117,0.3722,48.187,1431,Financials,Investment Services,Asia,Malaysia,Malaysia,,Kong Tan,http://www.forbes.com/companies/hong-leong-financial/,0.00772407495797622,0.175814832309872,"Hong Leong Bank Berhad (MYX: 5819) is a major public listed banking group in Malaysia.

"
1431,Zions Bancorp,5.58,2.213,0.3095,59.903999999999996,1431,Financials,Regional Banks,North America,United States,Utah,Utah,Harris Simmons,http://www.forbes.com/companies/zions-bancorp/,0.0051665998931623896,0.139855399909625,"Zions Bancorporation is a bank holding company headquartered in Salt Lake City, Utah. Zions Bancorporation originated as Keystone Insurance and Investment Co., a Utah Corporation, in April 1955. In April 1960, Keystone, together with several individual investors, acquired a 57.5 percent interest in Zions First National Bank from the LDS Church. In 1965, the name of the company was changed to Zions Bancorporation. (However, it operated as Zions Utah Bancorporation from 1966 to 1987.) The first public offering of shares in Zions Bancorporation was made in January 1966. There continued to be some minority shareholders until April 1972, when the company exchanged the remaining minority shares for common shares. In 2018, Zions Bancorporation merged into its bank subsidiary, ZB, N.A., which was then renamed Zions Bancorporation, N.A. Zions Bancorporation now operates as a national bank doing business under eight local brands, rather than as a holding company."
1432,Korean Air,1.97,10.2,-0.4992,20.622,1433,Industrials,Airline,Asia,South Korea,South Korea,,Chang-Hoon Chi,http://www.forbes.com/companies/korean-air/,-0.0242071574047134,-0.0489411764705882,"The Korean Air Co., Ltd. (Korean: 주식회사 대한항공; Hanja: 株式會社 大韓航空; RR: Jusikhoesa Daehan Hanggong), operating as Korean Air, is the largest airline and flag carrier of South Korea based on fleet size, international destinations and international flights. The airline's global headquarters is located in Seoul, South Korea. The present-day Korean Air was established on March 1, 1969, after the Hanjin Group acquired government-owned Korean Air Lines, which had operated since June 1962. Through their majority control of Hanjin KAL Corporation, the Cho family, the owner family of Hanjin Group is still the airline's largest and controlling, shareholder; Cho Won-tae (aka Walter Cho), its current Chairman and CEO, is the third generation of the family to lead the airline. As of 5th June 2020, Hanjin KAL holds 29.27% of Korean Air shares. Korean Air is a founding member of the SkyTeam airline alliance.
Korean Air's international passenger division and related subsidiary cargo division together serve 126 cities in 44 countries, while its domestic division serves 13 destinations. It is among the top 20 airlines in the world in terms of passengers carried and is also one of the top-ranked international cargo airlines. Incheon International Airport Terminal 2 serves as Korean Air's international hub. Korean Air also maintains a satellite headquarters campus at Incheon. The majority of Korean Air's pilots, ground staff, and flight attendants are based in Seoul. The airline had approximately 20,540 employees as of December 2014."
1433,Cemig,2.6489999999999996,6.374,0.7458,10.333,1434,Utilities,Electric Utilities,South America,Brazil,Brazil,,Mauro Lemos,http://www.forbes.com/companies/cemig/,0.0721765218232846,0.117006589268905,"CEMIG  is a Brazilian power company headquartered in Belo Horizonte capital of the state of Minas Gerais. The company is one of the largest power generators and distributors in Brazil being responsible for 12% of the national distribution. The company is the fourth largest electricity company in Brazil by revenue after Eletrobras, Energisa and CPFL Energia.
CEMIG is present in 22 Brazilian States and in Chile. With around 50 power plants in operation, most of them hydroelectric, the company owns around 6,000 MW of generation capacity. Cemig also owns a cable television, internet and telecommunications business called Infovias which uses the company's transmission and distribution lines. Also, a business called Gasmig supplies natural gas in Minas Gerais. Just over half of Cemig's stock is owned by the state of Minas Gerais.
The company is responsible for serving about 18 million people in 774 municipalities of Minas Gerais and for the management of the largest network of electricity distribution in South America, with more than 400 thousand km of lines.
The stock is traded on BM&F Bovespa where it is part of the Ibovespa index. It is also traded on the New York Stock Exchange. It's also part of The Global Dow and of the Latibex, an index for Latin companies in Madrid Stock Exchange.

The company owns 43% of Taesa, a Brazilian Electric Company."
1434,Wärtsilä,8.644,5.528,0.4602,6.446000000000001,1435,Industrials,Heavy Equipment,Europe,Finland,Finland,,Jaakko-Veikko Eskola,http://www.forbes.com/companies/wartsila/,0.0713931120074465,0.0832489146164978,"Wärtsilä Oyj Abp (Finnish: [ˈʋærtsilæ]), trading internationally as Wärtsilä Corporation, is a Finnish company which manufactures and services power sources and other equipment in the marine and energy markets. The core products of Wärtsilä include technologies for the energy sector, including gas, multi-fuel, liquid fuel and biofuel power plants and energy storage systems; and technologies for the marine sector, including cruise ships, ferries, fishing vessels, merchant ships, navy ships, special vessels, tugs, yachts and offshore vessels. Ship design capabilities include ferries, tugs, and vessels for the fishing, merchant, offshore and special segments. Services offerings include online services, underwater services, turbocharger services, and also services for the marine, energy, and oil and gas markets. At the end of June 2018, the company employed more than 19,000 workers.Wärtsilä has two main businesses; Energy Business focusing on the energy market, and Marine Business focusing on the marine market. The Marine Business is mainly present in Europe, China and East Asia, while its key Energy Business markets are South and South East Asia, the Middle East, Africa and Latin America. Wärtsilä has locations in around 80 countries but operates globally.The company has signalled its intention to transform from an equipment maker to a smart marine and energy company, following acquisitions of companies such as Transas, Greensmith, Guidance Marine, and MSI, and the setting-up of ′digital acceleration centres′ in Helsinki, Singapore, Central Europe, and North America.

"
1435,Nintendo,21.748,4.399,0.18899999999999997,11.719000000000001,1436,Consumer Discretionary,Recreational Products,Asia,Japan,Japan,,Satoru Iwata,http://www.forbes.com/companies/nintendo/,0.0161276559433399,0.0429643100704706,"Nintendo Co., Ltd. is a Japanese multinational consumer electronics and video game company headquartered in Kyoto. The company was founded in 1889 as Nintendo Karuta by craftsman Fusajiro Yamauchi and originally produced handmade hanafuda playing cards. After venturing into various lines of business during the 1960s and acquiring a legal status as a public company under the current company name, Nintendo distributed its first video game console, the Color TV-Game, in 1977. It gained international recognition with the release of the Nintendo Entertainment System in 1985.
Since then, Nintendo has produced some of the most successful consoles in the video game industry, such as the Game Boy, the Super Nintendo Entertainment System, the Nintendo DS, the Wii, and the Nintendo Switch. It released numerous influential franchises, including Mario, Donkey Kong, The Legend of Zelda, Pokémon, Kirby, Metroid, Fire Emblem, Animal Crossing, Splatoon, Star Fox, and Super Smash Bros.
Nintendo has multiple subsidiaries in Japan and abroad, in addition to business partners such as The Pokémon Company and HAL Laboratory. Both the company and its staff have received numerous awards for their achievements, including Emmy Awards for Technology & Engineering, Game Developers Choice Awards and British Academy Games Awards among others. Nintendo is one of the wealthiest and most valuable companies in the Japanese market."
1436,Hyundai Glovis,6.233,12.963,0.3331,6.377999999999999,1437,Industrials,Other Transportation,Asia,South Korea,South Korea,,Kyeong-Bae Kim,http://www.forbes.com/companies/hyundai-glovis/,0.0522264032612104,0.0256962122965363,"Hyundai Glovis Co., Ltd. is a logistics company headquartered in Seoul, South Korea and part of the Hyundai Kia Automotive Group. Its predecessor company, Hankook Logitech Co. Ltd was formed in February 2001. Hyundai Glovis supplies ocean transportation logistics advice, cargo space, loading/unloading, and packaging services. It changed its name to Hyundai Glovis in June 2003."
1437,Kerry Properties,4.019,1.4069999999999998,0.7133,19.52,1438,,,Asia,Hong Kong,Hong Kong,,Siu Wong,http://www.forbes.com/companies/kerry-properties/,0.0365420081967213,0.5069651741293529,"Kerry Properties Limited is a listed company engaged in  property development in Hong Kong, Mainland China and Asia Pacific region; infrastructure projects in Hong Kong and Mainland China; and hotel ownership and operations in Mainland China. They formally also engaged in third-party logistics, freight services and warehouse operations, however the former subsidiary was listed on 19 December 2013, under the name Kerry Logistics Network (SEHK: 636).Its largest shareholder is the family of Robert Kuok, a Malaysian Chinese businessman and the founder of Shangri-La Hotels and Resorts. 
It was listed on the Hong Kong Stock Exchange in 1996.Its head office is in Quarry Bay.

"
1438,Teck Resources,6.0,6.455,-1.9338,24.971999999999998,1438,Materials,Diversified Metals & Mining,North America,Canada,Canada,,Donald Lindsay,http://www.forbes.com/companies/teck-resources/,-0.0774387313791446,-0.29958171959721097,"Teck Resources Limited, known as Teck Cominco until late 2008, is a diversified natural resources company headquartered in Vancouver, British Columbia, that is engaged in mining and mineral development, including steelmaking coal, copper, zinc and energy. Secondary products include lead, silver, gold, molybdenum, germanium, indium and cadmium. Teck Resources was formed from the amalgamation of Teck and Cominco in 2001. In the 2020 Forbes Global 2000, Teck Resources was ranked as the 1616th -largest public company in the world.In 2018, Teck Resources opened the C$17 billion Fort Hills oil sands project. In 2020, Teck abandoned plans for a second, larger C$20 billion open-pit petroleum-mine proposal—Frontier Mine—25 km (16 mi) south of Wood Buffalo National Park and north of Fort McMurray in northeast Alberta.In 2020, a number of new executives were appointed to the company: Harry Conger as chief operating officer, Jonathan Price as chief financial officer, and Nicholas Hooper as senior vice president, corporate development.

"
1439,Sistema,2.733,11.56,-0.0086,17.777,1440,Telecommunication Services,Telecommunications services,Asia,Russia,Russia,,Mikhail Shamolin,http://www.forbes.com/companies/sistema/,-0.00048377116498846796,-0.000743944636678201,"AFK Sistema PAO is a large Russian conglomerate company, headed by Vladimir Yevtushenkov. In March 2020, Yevtushenkov controlled 59.2% of the shares in Sistema.Sistema has its headquarters in Moscow. The company's Global Depository Receipts (GDRs) are traded on the London Stock Exchange (ticker symbol LSE: SSA)."
1440,Terumo,15.119000000000002,4.314,0.4008,8.164,1441,Health Care,Medical Equipment & Supplies,Asia,Japan,Japan,,Koji Nakao,http://www.forbes.com/companies/terumo/,0.049093581577658,0.0929068150208623,"Terumo Corporation (テルモ株式会社, Terumo Kabushiki-gaisha) is founded in 1921 as Sekisen Ken-onki Corporation by a group of medical scientists led by Dr. Kitasato Shibasaburō to produce medical thermometers in Japan.
The company's first product was ""Jintan Taionkei"", the first Japanese-made thermometer available for sale, and it has since expanded into a medical devices manufacturer, producing medical disposables, cardiovascular systems and diabetes care products.In 1971, Terumo opened its first overseas office in the United States. Since then, the company has established subsidiaries in Europe (1971), South America, China, India, Philippines, Vietnam, Thailand and Australia. The company later expanded its product range to include coronary stents and catheters, and acquired, among others, the cardiovascular specialty companies Vascutek and Microvention in 2002 and 2006 respectively.

"
1441,AGL Energy,9.524,8.326,-0.4045,10.619000000000002,1442,Utilities,Electric Utilities,Australia,Australia,Australia,,Andrew Vesey,http://www.forbes.com/companies/agl-energy/,-0.0380920990677088,-0.0485827528224838,"AGL Energy Ltd (ASX: AGL) is an Australian listed public company involved in both the generation and retailing of electricity and gas for residential and commercial use.
AGL Energy generates energy from power stations that use thermal power, natural gas, wind power, hydroelectricity, solar energy, gas storage and coal seam gas sources.
Making it the largest fully Integrated energy company, telecommunications company, and utility in Australia, AGL claimed in September 2020 that it had more than 4.2 million residential and business customer accounts across New South Wales, Victoria, South Australia and Queensland. AGL entered the residential and commercial gas market in Western Australia in July 2017. It has large investments in the supply of gas and electricity, and is Australia's largest private owner, operator and developer of renewable energy assets.AGL is Australia's largest electricity generator, and the nation's largest carbon emitter.

"
1442,Oji Holdings,4.624,11.847000000000001,0.2354,17.342,1442,Materials,Paper & Paper Products,Asia,Japan,Japan,,Kiyotaka Shindo,http://www.forbes.com/companies/oji-holdings/,0.0135739822396494,0.0198700092850511,"Oji Holdings Corporation (王子ホールディングス株式会社, Ōji Hōrudingusu Kabushiki-gaisha) is a Japanese manufacturer of paper products. In 2012 the company was the third largest company in the global forest, paper and packaging industry.
The company's stock is listed on the Tokyo Stock Exchange and the stock is constituent of the Nikkei 225 stock index."
1443,Steel Authority of India,2.855,7.421,0.353,16.19,1442,Materials,Iron & Steel,Asia,India,India,,P. Singh,http://www.forbes.com/companies/steel-authority-of-india/,0.0218035824583076,0.0475677132461932,"Steel Authority of India Limited (SAIL) is an Indian state-owned steel making company based in New Delhi, India. It is a public sector undertaking, owned and operated by the Government of India with an annual turnover of INR 66,267 Crore (US$9.32 Billion) for fiscal year 2018-19. Incorporated on 24 January 1974, SAIL has 68,742 employees (as of 01-Jun-2020). With an annual production of 16.30 million metric tons, SAIL is the 20th largest steel producer in the world and the largest in India. The Hot Metal production capacity of the company will further increase and is expected to reach a level of 50 million tonnes per annum by 2025. Smt Soma Mondal is the current Chairman of SAIL.
SAIL operates and owns 5 integrated steel plants at Bhilai, Rourkela, Durgapur, Bokaro and Burnpur(Asansol) and 3 special steel plants at Salem, Durgapur and Bhadravathi. It also owns a Ferro Alloy plant at Chandrapur. As a part of its global ambition, the company is undergoing a massive expansion and modernisation programme involving upgrading and building new facilities with emphasis on state of the art green technology. According to a recent survey, SAIL is one of India's fastest growing Public Sector Units. Besides, it has R&D centre for Iron & Steel (RDCIS), centre for Engineering in Ranchi, Jharkhand.

"
1444,Belle International Holdings,5.306,6.58,0.7813,5.398,1445,Consumer Discretionary,Apparel/Footwear Retail,Asia,Hong Kong,Hong Kong,,Baijiao Sheng,http://www.forbes.com/companies/belle-international-holdings/,0.14473879214523902,0.118738601823708,"Belle International Holdings Limited is the number one women's shoe retailer in China, with 22% of the domestic market share.  It is engaged in the manufacturing, distribution and retail sales of footwear products. It offers a number of brand names, including Belle, Staccato, Teenmix, Tata, Fato, JipiJapa, Joy & Peace and Bata.  As of its IPO in May 2007, the company had 3,828 retail outlets in 150 cities in China and 35 in Hong Kong, Macau and the US.  In September 2008, Belle was named No. 8 in the BusinessWeek Asia 50, Businessweek's annual ranking of top Asian companies.

"
