,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
1489,Barratt Developments,7.752999999999999,5.711,0.6254,8.392000000000001,1490,Industrials,Construction Services,Europe,United Kingdom,United Kingdom,,Mark Clare,http://www.forbes.com/companies/barratt-developments/,0.0745233555767398,0.109507967081072,Barratt Developments plc is one of the largest residential property development companies in the United Kingdom operating a network of over 30 divisions. It was founded in 1958 as Greensitt Bros. but control was later assumed by Sir Lawrie Barratt. It was originally based in Newcastle upon Tyne but is now located at David Wilson's former offices in Coalville. It has been listed on the London Stock Exchange since 1968 and is a constituent of the FTSE 100 Index.
1490,Coloplast,17.038,2.254,0.4283,1.57,1491,Health Care,Medical Equipment & Supplies,Europe,Denmark,Denmark,,Lars Rasmussen,http://www.forbes.com/companies/coloplast/,0.272802547770701,0.19001774622892603,"Coloplast A/S is a Danish multinational company that develops, manufactures and markets medical devices and services related to ostomy, urology, continence, and wound care.

"
1491,Hexagon,13.015,3.4819999999999998,0.5353,8.243,1492,Industrials,Other Industrial Equipment,Europe,Sweden,Sweden,,Ola Rollén,http://www.forbes.com/companies/hexagon/,0.0649399490476768,0.15373348650201,"Hexagon AB is a global technology group headquartered in Sweden.
The operation is focused on precision measuring technologies and is divided into three business areas: Geospatial Measuring (Surveying and GPS), Industrial Metrology (Hexagon Metrology) and Technologies. The company markets its products and services under more than 35 different brands worldwide.  The Group employs about 18,000 people in 50 countries.
Hexagon's operations encompass hand tools, fixed and portable coordinate measuring machines, GPS systems, construction machine control systems, level meters, laser meters, total stations, sensors for airborne measurement, aftermarket services and software systems, such as PC-DMIS.
Hexagon’s macro products are used within construction and engineering industries, while micro products are used primarily by automotive and aerospace industries, medical industries and design industry. Hexagon's other operations focus on supplying components primarily to the heavy automotive industry as well as key components for industrial robots."
1492,Illumina,26.285,1.861,0.3534,3.34,1493,Health Care,Biotechs,North America,United States,California,California,Jay Flatley,http://www.forbes.com/companies/illumina/,0.105808383233533,0.18989790435249898,"Illumina, Inc. is an American company. Incorporated in April 1998, Illumina develops, manufactures, and markets integrated systems for the analysis of genetic variation and biological function. The company provides a line of products and services that serves the sequencing, genotyping and gene expression, and proteomics markets. Its headquarters are located in San Diego, California.
Illumina's technology had purportedly by 2014 reduced the cost of sequencing a human genome to US$1,000, down from a price of $1 million in 2007. Customers include genomic research centers, pharmaceutical companies, academic institutions, clinical research organizations, and biotechnology companies."
1493,OTP Bank,5.41,5.832999999999999,-0.4381,42.044,1494,Financials,Regional Banks,Europe,Hungary,Hungary,,Sándor Csányi,http://www.forbes.com/companies/otp-bank/,-0.010420036152602,-0.0751071489799417,"OTP Bank Group is one of the largest independent financial service providers in Central and Eastern Europe with full range of banking services for private individuals and corporate clients. OTP Group comprise large subsidiaries, granting services in the field of insurance, real estate, factoring, leasing and asset management, investment and pension funds. The bank is serving clients in 10 countries, namely Hungary, Bulgaria, Serbia, Romania, Croatia, Ukraine, Montenegro, Albania and Russia. In 2019, OTP Bank entered into an agreement to purchase MobiasBanca of Moldova. The agreement was finalized on 25 July, 2019.Nowadays OTP Groups' more than 36,000 employees are serving 13 million clients in over 1,500 branches and through electronic channels on all the markets of the bank. OTP is still the largest commercial bank in Hungary with over 25% market share.OTP Group started its activity in 1949 when OTP Bank was founded as a state savings and commercial bank. OTP stands for Országos Takarék Pénztár (National Savings Bank) which indicates the original purpose of establishment of the bank. The bank went public in 1995, and the share of the state in the bank capital decreased to one preferential gold share, which also eliminated shortly thereafter. Currently most of the banks' shares are owned by private and institutional investors, which ensures stable ownership structure of the company. OTP has a high free float shareholder structure, with a free float ratio of 68.61%. The rest are held by the Forbes billionaire Megdet Rahimkulov at 8.88%, Hungarian MOL Group at 8.57%, French Groupama at 8.3% and American Lazard at 5.64%.

"
1494,Alinma Bank,8.552999999999999,0.755,0.3371,21.549,1495,Financials,Regional Banks,Asia,Saudi Arabia,Saudi Arabia,,Abdul Aziz Al-Fares,http://www.forbes.com/companies/alinma-bank/,0.0156434173279503,0.446490066225166,"Alinma Bank (Arabic: مصرف الإنماء‎) is a Saudi joint stock company formed in accordance with Royal Decree No. M/15 dated 28 March 2006 and Ministerial Resolution No. 42 dated 27 March 2007. The bank was established with share capital of SAR 20 billion, consisting of 1.5 billion shares with a nominal value of SAR 10 per share. The company has more than 2,658 employees

"
1495,McGraw-Hill Cos,28.645,5.135,-0.11599999999999999,6.771,1496,Consumer Discretionary,Printing & Publishing,North America,United States,New York,New York,Doug Peterson,http://www.forbes.com/companies/mcgraw-hill-cos/,-0.017131885984345,-0.0225900681596884,"The TJX Companies, Inc. (abbreviated TJX) is an American multinational off-price department store corporation, headquartered in Framingham, Massachusetts. It was formed as a subsidiary of Zayre Corp. in 1987, and became the legal successor to Zayre Corp. following a company reorganization in 1989.
As of 2019, TJX operates its flagship brand, TJ Maxx (in the United States) and TK Maxx (in Europe), Marshalls, HomeGoods, HomeSense, Sierra in the United States, and HomeSense, Marshalls, Winners in Canada. There are over 4,557 discount stores in the TJX portfolio located in nine countries. TJX ranked No. 85 in the 2018 Fortune 500 list of the largest United States corporations by total revenue."
1496,Shimano,14.459000000000001,3.148,0.4841,3.3110000000000004,1497,Consumer Discretionary,Recreational Products,Asia,Japan,Japan,,Yozo Shimano,http://www.forbes.com/companies/shimano/,0.14620960434913902,0.153780177890724,"Shimano, Inc. (株式会社シマノ, Kabushiki-gaisha Shimano) is a Japanese multinational manufacturer of cycling components, fishing tackle and rowing equipment. It produced golf supplies until 2005 and snowboarding gear until 2008. Headquartered in Sakai, Japan, the company has 32 consolidated subsidiaries and 11 unconsolidated subsidiaries. Shimano's primary manufacturing plants are in Kunshan, China; Malaysia; and Singapore.
In 2017, Shimano had net sales of US $3.2 billion, 38% in Europe, 35% in Asia, and 11% in North America. Bicycle components represented 80%, fishing tackle 19%, and other products 0.1%.  The company is publicly traded, with 93 million shares of common stock outstanding."
1497,Zenith Bank,3.951,2.585,0.6004,20.829,1498,Financials,Regional Banks,Africa,Nigeria,Nigeria,,Peter Amangbo,http://www.forbes.com/companies/zenith-bank/,0.0288251956406933,0.232263056092843,"Zenith Bank Plc is a large financial service provider in Nigeria and Anglophone West Africa. It is licensed as a commercial bank by the Central Bank of Nigeria, the national banking regulator. As of 31 December 2019, it holds $16.1bn in total assets, with shareholders' equity of $854 million. The company is listed on the Nigeria Stock Exchange and the London Stock Exchange.

"
1498,Qantas Airways,5.487,13.988,-2.1676,14.488,1499,Industrials,Airline,Australia,Australia,Australia,,Alan Joyce,http://www.forbes.com/companies/qantas-airways/,-0.149613473219216,-0.15496139548184198,"Jetstar Asia Airways Pte Ltd (operating as Jetstar Asia) is a low-cost airline based in Singapore. It is one of the Asian offshoots of parent Jetstar Airways, the low-cost subsidiary airline of Australia's Qantas airline. It operates services to regional destinations in Southeast Asia to countries such as Myanmar, Cambodia, Malaysia, Indonesia, Philippines, Thailand and Vietnam. It also flies to regional routes in East Asia such as Japan, Taiwan and Hong Kong. It is the main feeder airline for its parent company Jetstar Airways for budget passengers flying to Australia. Its sister airlines include Jetstar in New Zealand and Jetstar Japan."
1499,US Steel,3.569,17.507,0.102,12.314,1500,Materials,Iron & Steel,North America,United States,Pennsylvania,Pennsylvania,Mario Filho,http://www.forbes.com/companies/us-steel/,0.00828325483189865,0.00582624093219855,"United States Steel Corporation (NYSE: X), more commonly known as U.S. Steel, is an American integrated steel producer headquartered in Pittsburgh, Pennsylvania, with production operations in the United States and Central Europe. As of 2018, the company was the world's 27th-largest steel producer and second-largest domestic producer, trailing only Nucor Corporation.
Though renamed USX Corporation in 1986, the company was renamed United States Steel in 2001 after spinning off its energy business, including Marathon Oil, and other assets from its core steel concern."
1500,Sociedades Bolivar,1.662,4.246,0.4252,31.206,1501,Consumer Discretionary,Business & Personal Services,South America,Colombia,Colombia,,Miguel Kotal,http://www.forbes.com/companies/sociedades-bolivar/,0.0136255848234314,0.100141309467734,"Davivienda is a Colombian bank founded in 1972 that renders services to individuals, companies, and the rural sector. Currently, it is part of Grupo Bolivar is the third-largest bank in Colombia by assets and profits.

"
1501,Franshion Properties (China),2.8310000000000004,3.81,0.6829,17.799,1502,Financials,Consumer Financial Services,Asia,Hong Kong,Hong Kong,,Cong Li,http://www.forbes.com/companies/franshion-properties-china/,0.0383673240069667,0.179238845144357,"China Jinmao Holdings Group Limited (SEHK: 817), the subsidiary of state-owned Sinochem Corporation, is engaged in real estate development in Shanghai, Beijing and Zhuhai. It is incorporated and headquartered in Hong Kong, but its business is mainly in Mainland China. The formerly name was ""Franshion Properties (China) Limited"".
It was listed on the Hong Kong Stock Exchange on 17 August 2007. It joined Hang Seng China-Affiliated Corporations Index Constitute Stock (red chip) on 10 March 2008."
1502,City Developments,6.89,2.971,0.6075,14.867,1503,Financials,Real Estate,Asia,Singapore,Singapore,,Grant Kelley,http://www.forbes.com/companies/city-developments/,0.0408623125042039,0.204476607202962,"City Developments Limited, also commonly referred to by its abbreviation, CDL, or as CityDev, is a Singaporean multinational real estate operating organisation. CDL has developed many types of properties from shopping malls to integrated developments."
1503,Samsung Heavy Industries,3.617,12.235,0.1418,15.578,1503,Industrials,Heavy Equipment,Asia,South Korea,South Korea,,Dae-Yong Park,http://www.forbes.com/companies/samsung-heavy-inds/,0.009102580562331491,0.011589701675521003,"Samsung Heavy Industries Co., Ltd. (Korean: 삼성중공업) is one of the largest shipbuilders in the world and one of the ""Big Three"" shipbuilders of South Korea (including Hyundai and Daewoo). Geoje (in Gyeongsangnam-do) is one of the largest shipyards in the world, having 3 dry docks and 5 floating docks. A core subsidiary of the Samsung Group, South Korea's largest conglomerate, SHI's main focus is on the engineering, procurement, construction, commissioning and the delivery of: transportation ships for the commercial industry, topsides modules, drilling and floating production units for the oil and gas sector, gantry cranes for fabrication yards, digital instrumentation and control devices for ships, and other construction and engineering services.
SHI operates manufacturing facilities at home and abroad, including ship block fabrication factories in Ningbo and Rongcheng, China. The Geoje Shipyard in particular, SHI's largest shipyard in South Korea, boasts the highest dock turnover rate in the world. The largest of the three docks, Dock No. 3, is 640 metres (2,100 ft) long, 97.5 metres (320 ft) wide, and 13 metres (43 ft) deep. Mostly ultra-large ships are built at this dock, having the world's highest production efficiency with yearly dock turnover rate of 10 and the launch of 30 ships per year.SHI specializes in the building of high added-value and special purpose vessels, including LNG carriers, off-shore related vessels, oil drilling ships, FPSO/FSO's, ultra Large container ships and Arctic shuttle tankers. In recent times SHI has concentrated on LNG tankers and drillships."
1504,New Hope Liuhe,7.399,11.304,0.3384,5.574,1505,Consumer Staples,Food Processing,Asia,China,China,,Chun Chen,http://www.forbes.com/companies/new-hope-liuhe/,0.0607104413347686,0.0299363057324841,"Lansing Trade Group, LLC (abbreviated as LTG) was one of the largest independently owned physical trading companies in North America, dealing in grain and energy products, at one point approaching $10 billion in annual revenue. On January 2, 2019, The Andersons announced that it had completed its acquisition of LTG. LTG ceased to exist on that date and its operations now operate entirely as The Andersons. The company had 15 offices in North America and offices in London, Germany, Brazil, China, and Singapore. LTG was originally established as Lansing Grain Company in 1931. The company was largely owned by employees, two public entities, The Andersons (32%) and Macquarie Group, and by New Hope Liuhe Co. Ltd (20%), one of the largest meat processors in China. LTG was one of America’s Largest Private Companies according to Forbes."
1505,Alaska Air Group,8.166,5.367999999999999,0.605,6.181,1506,Industrials,Airline,North America,United States,Washington,Washington,Bradley Tilden,http://www.forbes.com/companies/alaska-air-group/,0.0978806018443617,0.112704918032787,"Alaska Air Group is an airline holding company based in SeaTac, Washington, United States.
The group owns two certificated airlines, Alaska Airlines, a mainline carrier, and Horizon Air, a regional carrier. Alaska Airlines in turn wholly owns an aircraft ground handling company, McGee Air Services.

"
1506,Transurban Group,13.955,1.056,0.2589,16.788,1507,Industrials,Other Transportation,Australia,Australia,Australia,,Louis Charlton,http://www.forbes.com/companies/transurban-group/,0.015421729807004998,0.24517045454545497,"Transurban is a road operator company that manages and develops urban toll road networks in Australia, Canada and the United States. It was founded in 1999 and is listed on the Australian Securities Exchange (ASX).
In Australia, Transurban is the full owner of CityLink in Melbourne, which connects three of the city's major freeways; and has stakes in six tolled motorways in Sydney, and, in six of the six Linkt network tolled motorways in Brisbane. In the United States, Transurban has ownership interests in the 495 Express Lanes on a section of the Capital Beltway around Washington, DC. It also has an interest in the connecting 95 Express Lanes project on Interstate 95. In Canada, Transurban holds an interest in the A25 Motorway.
Transurban was included on the Dow Jones Sustainability Index (DJSI) World List from 2006 to 2010 and on the DJSI Asia Pacific List from 2011 to 2015."
1507,Oleo E Gas Participacoes,0.073,0.218,4.1737,0.048,1508,Energy,Oil & Gas Operations,South America,Brazil,Brazil,,Paulo Simões Do Amaral,http://www.forbes.com/companies/oleo-e-gas-participacoes/,86.9520833333333,19.1454128440367,"Eike Fuhrken Batista da Silva (Brazilian Portuguese: [ˈajk(i) ˈfuʁkẽj baˈtʃistɐ dɐ ˈsiwvɐ]; born 3 November 1956) is a Brazilian-German serial entrepreneur who made and lost a fortune in mining and oil and gas industries. He engaged in a quest to promote Brazil's infrastructure with large-scale  projects, such as the Porto do Açu, which eventually bankrupted his companies. 
He was chairman of Brazilian conglomerate EBX Group, which was formerly the parent company of five companies traded on the BOVESPA's Novo Mercado, a special segment of the São Paulo stock market. These five companies were: OGX (oil and gas), MPX (energy), LLX  (logistics), MMX (mining), and OSX (offshore services and equipment). Nowadays, EBX advises new startup companies and tries to rebuild itself again.
In early 2012, Batista had a net worth of US$35 billion, ranking him the seventh wealthiest person in the world, and the richest in Brazil. By July 2013, his wealth had plummeted to $200 million due to his debts and his company's falling stock prices. Bloomberg reported in January 2014 that Batista ""has a negative net worth."" Forbes and Folha de S.Paulo quoted Batista in September 2014, stating that his net worth was –$1 billion. Batista is currently under arrest and has been sentenced to 30 years in prison for bribing disgraced Rio de Janeiro governor Sérgio Cabral, in order to secure public contracts.

"
1508,Shanghai Commercial & Savings Bank,4.585,1.265,0.3504,48.716,1509,Financials,Regional Banks,Asia,Taiwan,Taiwan,,Yi Chiou,http://www.forbes.com/companies/shanghai-commercial-savings-bank/,0.00719270876098202,0.27699604743083,"The Shanghai Commercial and Savings Bank (simplified Chinese: 上海商业储蓄银行; traditional Chinese: 上海商業儲蓄銀行; pinyin: Shànghǎi Shāngyè Chúxù Yínháng) is a bank of the Republic of China, currently based in Taipei, Taiwan. 
In 1915, it was founded by Chen Guangfu (K. P. Chen) in Shanghai, mainland China. Chen became the first president, and The-Chin Chuang was elected first chairman."
1509,China Life Insurance (Taiwan),2.63,6.143,0.2148,35.019,1510,Financials,Life & Health Insurance,Asia,Taiwan,Taiwan,,Yu Kuo,http://www.forbes.com/companies/china-life-insurance-taiwan/,0.00613381307290328,0.0349666286830539,"China Life Insurance Company Limited (TWSE: 2823) is a life insurance company in Taiwan, controlled by Koo Chen-fu family. It was established in 1963. The current chairman of the company is Alan Wang, who joined China Life in 2003 

There is no business relationship between China Life Insurance Company in Taiwan and that in Mainland China.

"
1510,E.Sun Financial,4.337,1.5630000000000002,0.3474,49.567,1510,Financials,Regional Banks,Asia,Taiwan,Taiwan,,Huang Nan-Chou,http://www.forbes.com/companies/esun-financial/,0.00700869530130934,0.222264875239923,"Sun Life Financial, Inc. is a Canadian financial services company; it is primarily known as a life insurance company. It is one of the largest life insurance companies in the world; it is also one of the oldest, with a history spanning back to 1865.
Sun Life Financial has a presence in investment management with over CAD$1 trillion in assets under management operating in a number of countries. Sun Life ranks number 273 on the Forbes Global 2000 list for 2019."
1511,Commercial International Bank,6.25,2.0140000000000002,0.4856,20.114,1512,Financials,Regional Banks,Africa,Egypt,Egypt,,Amin Ezz Al-Arab,http://www.forbes.com/companies/commercial-international-bank/,0.0241423883861987,0.24111221449851003,"The Mega International Commercial Bank (Chinese: 兆豐國際商業銀行; pinyin: Zhàofēng Guójì Shāngyè Yínháng; Pe̍h-ōe-jī: Tiāu-hong-kok-chè-siong-gia̍p-gîn-hâng) is a subsidiary of Mega Financial Holding Company. It is a bank in with 105 branches in Taiwan, and 17 branches, two representative offices and two wholly owned subsidiaries abroad. The bank's total workforce is over 5,100 and its aggregate paid-in capital is approximately NT$64.1 billion."
1512,Idea Cellular,11.203,4.933,0.4655,8.133,1512,Telecommunication Services,Telecommunications services,Asia,India,India,,Himanshu Kapania,http://www.forbes.com/companies/idea-cellular/,0.0572359522931268,0.0943644840867626,"Idea Cellular Limited 
(commonly referred to as Idea, and stylised as !dea) was an Indian mobile network operator based at Mumbai, Maharashtra. Idea was a pan-India integrated GSM operator and had 220.00 million subscribers as of June 2018. Idea Cellular merged with Vodafone India and now both companies called Vodafone Idea. 

"
1513,Ambac Financial Group,1.149,0.622,0.4841,25.941999999999997,1514,Financials,Diversified Insurance,North America,United States,New York,New York,Nader Tavakoli,http://www.forbes.com/companies/ambac-financial-group/,0.0186608588389484,0.7782958199356909,"The Ambac Financial Group, Inc., generally known as Ambac (originally the American Municipal Bond Assurance Corporation), is an American holding company. Its subsidiaries provide financial guarantee products such as bond insurance  to clients in both the public and private sectors globally. Ambac Assurance is a guarantor of public finance and structured finance obligations. Its common stock and common stock purchase warrants are listed on the NYSE under the symbols AMBC and AMBCW respectively.  Ambac is regulated by the insurance commission of Wisconsin.  It has its headquarters in Lower Manhattan, New York City.Ambac Financial Group's subsidiaries include Ambac Assurance Corporation and Everspan Financial Insurance Company.

"
1514,Neste Oil,6.763,20.475,0.0769,7.858,1515,Energy,Oil & Gas Operations,Europe,Finland,Finland,,Matti Lievonen,http://www.forbes.com/companies/neste-oil/,0.009786205141257321,0.0037557997557997602,"Neste Oyj (international name: Neste Corporation; former names Neste Oil Corporation and Fortum Oil and Gas Oy) is an oil refining and marketing company located in Espoo, Finland. It produces, refines and markets oil products, provides engineering services, and licenses production technologies. Neste has operations in 14 countries.Neste shares are listed on the NASDAQ OMX Helsinki Stock Exchange. As of 2020, the Government of Finland is the largest shareholder in the company, owning 35.91% of shares. In 2019, Neste was the second largest company in Finland in terms of revenue.The name ""Neste"" means ""liquid"" in Finnish.

"
1515,Alfresa Holdings,3.1,23.11,0.2382,10.595999999999998,1516,Health Care,Pharmaceuticals,Asia,Japan,Japan,,Denroku Ishiguro,http://www.forbes.com/companies/alfresa-holdings/,0.022480181200453,0.0103072263089572,NEEDS_MANUAL_SUMMARY
1516,Pandora,12.004000000000001,2.125,0.5513,1.715,1517,Consumer Staples,Household/Personal Care,Europe,Denmark,Denmark,,Anders Friis,http://www.forbes.com/companies/pandora/,0.321457725947522,0.259435294117647,"Pandora is an American subscription-based music streaming service owned by Sirius XM Holdings. Based in Oakland, California, the service carries a focus on recommendations based on the ""Music Genome Project""  — a means of classifying individual songs by musical traits. The service originally launched in the consumer market as an internet radio service, which would generate personalized channels based on these traits and songs liked by the user; this service is available in an advertising-supported tier, and a subscription-based version. In 2017, the service launched Pandora Premium, an on-demand version of the service more in line with contemporary competitors.
The company was founded in 2000 as Savage Beast Technologies, and initially conceived as a business-to-business company licensing the Music Genome Project to retailers as a  recommendation platform. In 2005, the company shifted its focus to the consumer market by launching Pandora as an internet radio product. Pandora is a freemium service; basic features are free with advertisements or limitations, while additional features, such as improved streaming quality, music downloads and offline channels are offered via paid subscriptions.
In 2019, Pandora had about 63.5 million active monthly users, and 6.2 million subscribers. In February 2019, Sirius XM Holdings acquired Pandora for $3.5 billion in stock."
1517,Showa Shell Sekiyu,3.403,28.323,-0.0917,9.811,1518,Energy,Oil & Gas Operations,Asia,Japan,Japan,,Shigeya Kato,http://www.forbes.com/companies/showa-shell-sekiyu/,-0.00934665171746,-0.00323765137873813,"Showa Shell Sekiyu K.K. (昭和シェル石油株式会社, Shōwa Sheru Sekiyu kabushiki gaisha) was a subsidiary of Royal Dutch Shell which was acquired by Idemitsu Kosan in 2018 and integrated it the following year. It was formed by the merger of Showa Oil Company and Shell Sekiyu which was begun around 1876 in Yokohama by Samuel Samuel & Co, the predecessor of Shell Group today. Showa Shell Sekiyu provides oil and energy solution business in Japan and worldwide.

"
1518,Novozymes,14.875,2.217,0.4495,3.133,1519,Health Care,Biotechs,Europe,Denmark,Denmark,,Peder Nielsen,http://www.forbes.com/companies/novozymes/,0.143472709862751,0.20275146594497098,"Novozymes A/S is a global biotechnology company headquartered in Bagsværd outside of Copenhagen, Denmark. The company's focus is the research, development and production of industrial enzymes, microorganisms, and biopharmaceutical ingredients.
The company has operations around the world, including in China, India, Brazil, Argentina, United Kingdom, the United States, and Canada.  Class B shares of its stock are listed on the NASDAQ OMX Nordic exchange.

"
1519,Tractor Supply,11.77,5.712000000000001,0.3709,2.035,1520,Consumer Discretionary,Specialty Stores,North America,United States,Tennessee,Tennessee,Gregory Sandfort,http://www.forbes.com/companies/tractor-supply/,0.182260442260442,0.0649334733893557,"Tractor Supply Company (TSCO) is an American retail chain of stores that offers products for home improvement, agriculture, lawn and garden maintenance, livestock, equine and pet care."
1520,Mattel,8.118,6.024,0.4962,6.722,1521,Consumer Discretionary,Recreational Products,North America,United States,California,California,Christopher Sinclair,http://www.forbes.com/companies/mattel/,0.0738173162749182,0.0823705179282869,"Mattel, Inc. () is an American multinational toy manufacturing company founded in 1945 with headquarters in El Segundo, California. The products and brands it produces include Fisher-Price, Barbie, Monster High, Ever After High, Polly Pocket, Enchantimals, Hot Wheels, Matchbox, Masters of the Universe, American Girl, and Thomas & Friends. In the early 1980s, Mattel produced video game systems, under its own brands and under license from Nintendo. The company has presence in 40 countries and territories and sells products in more than 150 countries. The company operates through three business segments: North America, international, and American Girl. It is the world's second largest toy maker in terms of revenue, after The Lego Group. In 2019, it ranked #575 on the Fortune 500 list. On January 17, 2017, Mattel named former Google executive Margo Georgiadis as CEO. Georgiadis stepped down as CEO of Mattel on April 19, 2018. Her last day was on April 26, 2018. Ynon Kreiz is now the new CEO of Mattel.The name Mattel is a blend of the names of Harold ""Matt"" Matson and Elliot Handler, two of the company's founders.

"
1521,Isetan Mitsukoshi Holdings,7.044,12.244000000000002,0.1849,10.912,1522,Consumer Discretionary,Department Stores,Asia,Japan,Japan,,Hiroshi Ohnishi,http://www.forbes.com/companies/isetan-mitsukoshi-holdings/,0.0169446480938416,0.0151012740934335,"Isetan Mitsukoshi Holdings Ltd. (株式会社三越伊勢丹ホールディングス, Kabushiki-gaisha Mitsukoshi Isetan Hōrudingusu) (TYO: 3099) is a pure holding company with the Mitsukoshi and Isetan department stores as its wholly owned subsidiaries.

"
1522,Signet Jewelers,11.216,5.736000000000001,0.3813,6.327999999999999,1523,Consumer Discretionary,Specialty Stores,North America,Bermuda,Bermuda,,Mark Light,http://www.forbes.com/companies/signet-jewelers/,0.06025600505689,0.0664748953974895,"Signet Jewelers Ltd. (Ratner Group 1949–1993 then Signet Group plc to September 2008) is the world's largest retailer of diamond jewellery. The company is domiciled in Bermuda and headquartered in Akron, Ohio, and is listed on the New York Stock Exchange. As of 14 March 2016 the company has been delisted from the London Stock Exchange, following reports that less than 1% of their annual trading volume was conducted via the platform. The group operates in the middle market jewellery segment and has number one positions in the US, Canada and UK speciality jewellery markets. Certain brands (Jared in the US and H. Samuel/Ernest Jones/Leslie Davis in the UK) operate in the upper middle market. Signet Jewelers owns and operates the companies Zales, Kay Jewelers, Jared, JamesAllen.com, and others.

"
1523,Shanxi Taigang Stainless,5.534,14.716,0.1198,13.002,1524,Materials,Iron & Steel,Asia,China,China,,Zhi Zhang,http://www.forbes.com/companies/shanxi-taigang-stainless/,0.00921396708198739,0.00814079913019842,"Taiyuan Iron and Steel (Group) Co., Ltd. formerly  Taiyuan Iron & Steel Corporation (TISCO), also known as Taigang Group is a Chinese steel maker based in Taiyuan, Shanxi Province. The company was the parent of Taigang Stainless Steel Co., Ltd., a listed steel manufacturer and Linfen Iron and Steel, an unlisted steel manufacturer respectively. The unlisted portion of the group, also consisted of a real estate company and a hospital.

"
1524,IDBI Bank,1.86,4.917,0.1906,55.152,1525,Financials,Regional Banks,Asia,India,India,,Mukkur Raghavan,http://www.forbes.com/companies/idbi-bank/,0.00345590368436321,0.0387634736628025,"Industrial Development Bank of India (IDBI Bank Limited or IDBI Bank or IDBI) was established in 1964 by an Act to provide credit and other financial facilities for the development of the fledgling Indian industry. Many national institutes finds their roots in IDBI like SIDBI, India Exim Bank, National Stock Exchange of India and National Securities Depository Limited.
Initially it operated as a subsidiary of the Reserve Bank of India and later RBI transferred it to the Government of India. On 29 June 2018, Life Insurance Corporation of India (LIC) has got a technical go-ahead from Insurance Regulatory and Development Authority of India (IRDAI) to increase stake in IDBI Bank up to 51%. LIC completed acquisition of 51% controlling stake on 21 January 2019 making it the majority shareholder of the IDBI Bank. Reserve Bank of India has clarified vide a Press Release dated 14 March 2019, that IDBI Bank stands re-categorized as a Private Sector Bank for regulatory purposes with effect from 21 January 2019.
The bank has an aggregate balance sheet size of ₹3.74 trillion as on 31 March 2016. It has 3,683 ATMs, 1,892 branches, including one overseas branch in Dubai, 58 e-lounges and 1,407 centers as of 1 February 2020."
1525,JG Summit Holdings,11.898,3.615,0.3977,11.253,1525,Industrials,Conglomerates,Asia,Philippines,Philippines,,James Go,http://www.forbes.com/companies/jg-summit-holdings/,0.0353416866613348,0.110013831258645,"JG Summit Holdings, Inc (JGSHI) is one of the largest conglomerates in the Philippines with business interests in air transportation, banking, food manufacturing, hotels, petrochemicals, power generation, publishing, real estate and property development, and telecommunications.  Key subsidiaries include Universal Robina and Cebu Pacific.  Incorporated on November 1990, it was founded by John Gokongwei Jr., one of the wealthiest individuals in Southeast Asia.  In 2010, JGSHI was one of the ten most profitable companies on the Philippine Stock Exchange.

"
1526,Kingdom Holding,19.64,0.8959999999999999,0.2317,12.450999999999999,1527,Financials,Investment Services,Asia,Saudi Arabia,Saudi Arabia,,Alwaleed Talal,http://www.forbes.com/companies/kingdom-holding/,0.0186089470725243,0.25859375,"The Kingdom Holding Company (Arabic: شركة المملكة القابضة‎) is a Saudi conglomerate holding company based in Riyadh. The Kingdom Holding Company (KHC) is a publicly listed company on the Tadawul (Saudi Stock Exchange). The KHC consists of a select team of experienced investment specialists directed by its founder and chairman, Prince Al-Waleed bin Talal and Chief Executive Officer, Eng. Talal Ibrahim Al Maiman. The company describes itself as a diversified investment company, whose main interests are financial services, real estate, tourism and hospitality, media, entertainment, petrochemicals, aviation and technology.

"
1527,Hokuhoku Financial Group,3.051,1.7480000000000002,0.2827,96.70700000000001,1528,Financials,Regional Banks,Asia,Japan,Japan,,Eishin Ihori,http://www.forbes.com/companies/hokuhoku-financial-group/,0.00292326305231266,0.161727688787185,"The Hokuriku Bank, Ltd. (株式会社北陸銀行, Kabushiki-gaisha Hokoriku Ginkō) is a Japanese regional bank headquartered in Toyama, Toyama; Hokoriku refers to a greater region in Japan that encompasses Fukui, Ishikawa, and Toyoma prefectures. In addition to the Hokuriku region, the bank has branches in Kyoto, Osaka, Niigata, Nagano, Tokyo, Kanagawa, Gifu, Aichi, and Hokkaidō. The bank also operates overseas representative offices in Shanghai, Singapore, and New York City.
The Hokuriku Bank is a subsidiary of the Hokuhoku Financial Group.

"
1528,LIG Insurance,1.051,8.266,0.1319,20.964000000000002,1528,Financials,Property & Casualty Insurance,Asia,South Korea,South Korea,,Byung-Hun Kim,http://www.forbes.com/companies/lig-insurance/,0.00629173821789735,0.015956932010646,"The Korea Life Insurance Association, or KLIA, is a South Korean insurance association."
